,Code INSEE,Annee,Nb ventes,Commune,Valeur fonciere,Surface reelle bati,Surface terrain,Surface Carrez,Prix au m2 mode,Prix au m2 moyen,Prix ref
105221,64500,2024,5,SALLES MONGISCARD,1115500.0,641.0,7548.0,0.0,1482.3529411764705,1740.2496099843993,2233.009708737864
105222,64500,2025,2,SALLES MONGISCARD,622800.0,274.0,1742.0,0.0,2272.992700729927,2272.992700729927,2233.009708737864
105223,64501,2021,7,SALLESPISSE,744222.0,557.0,4716.0,53.17,1461.9868421052631,1336.1256732495513,1909.090909090909
105224,64501,2022,15,SALLESPISSE,2592750.0,1334.0,19570.0,0.0,1909.090909090909,1943.5907046476761,1909.090909090909
105225,64501,2023,9,SALLESPISSE,1656500.0,759.0,6888.0,0.0,1912.087912087912,2182.4769433465085,1909.090909090909
105226,64501,2024,9,SALLESPISSE,1195390.0,882.0,10009.0,0.0,1271.92,1355.3174603174602,1909.090909090909
105227,64501,2025,7,SALLESPISSE,1398800.0,576.0,7815.0,0.0,2517.2413793103447,2428.472222222222,1909.090909090909
105228,64502,2021,13,SAMES,2046260.0,1323.0,5876.0,0.0,1197.1830985915492,1546.681783824641,1764.7058823529412
105229,64502,2022,6,SAMES,1686000.0,681.0,5340.0,0.0,2383.9795918367345,2475.7709251101323,1764.7058823529412
105230,64502,2023,9,SAMES,1352162.0,757.0,4333.0,0.0,1777.7777777777778,1786.211360634082,1764.7058823529412
105231,64502,2024,3,SAMES,739140.0,473.0,2167.0,0.0,1631.578947368421,1562.6638477801268,1764.7058823529412
105232,64502,2025,8,SAMES,1997984.0,1072.0,8612.0,0.0,1795.534534534535,1863.7910447761194,1764.7058823529412
105236,64504,2021,26,SARE,16493042.0,5097.0,27263.0,65.04,3229.613579474343,3235.8332352364137,3709.5824967112094
105237,64504,2022,28,SARE,12772292.0,3115.0,33367.0,408.90000000000003,3706.4356435643567,4100.254253611557,3709.5824967112094
105238,64504,2023,20,SARE,7492318.0,1914.0,19480.0,366.55,3389.605186480186,3914.4817136886104,3709.5824967112094
105239,64504,2024,23,SARE,12652948.0,3169.0,27488.0,360.0,4124.082840236686,3992.725781003471,3709.5824967112094
105240,64504,2025,11,SARE,5976962.23,1414.0,16949.0,0.0,3923.608695652174,4226.988847241867,3709.5824967112094
105241,64505,2021,10,SARPOURENX,2476601.84,1400.0,9149.0,0.0,2016.0098039215688,1769.0013142857142,1938.75
105242,64505,2022,4,SARPOURENX,803500.0,349.0,3329.0,0.0,2307.7588383838383,2302.2922636103153,1938.75
105243,64505,2024,2,SARPOURENX,354000.0,210.0,1500.0,0.0,1685.7142857142858,1685.7142857142858,1938.75
105244,64505,2025,1,SARPOURENX,249000.0,166.0,921.0,0.0,1500.0,1500.0,1938.75
105245,64506,2021,3,SARRANCE,220000.0,260.0,546.0,0.0,666.6666666666666,846.1538461538462,823.8095238095239
105246,64506,2022,1,SARRANCE,9000.0,36.0,8570.0,0.0,250.0,250.0,823.8095238095239
105247,64506,2023,3,SARRANCE,359000.0,259.0,935.0,0.0,1362.5,1386.100386100386,823.8095238095239
105248,64506,2024,2,SARRANCE,100000.0,155.0,333.0,0.0,651.2605042016808,645.1612903225806,823.8095238095239
105249,64506,2025,3,SARRANCE,389000.0,441.0,1112.0,0.0,933.3333333333334,882.0861678004535,823.8095238095239
105250,64507,2021,5,SAUBOLE,965000.0,604.0,5131.0,0.0,1446.428571428571,1597.682119205298,1835.9375
105251,64507,2022,4,SAUBOLE,739500.0,426.0,4129.0,0.0,1835.9375,1735.9154929577464,1835.9375
105252,64507,2023,4,SAUBOLE,452000.0,457.0,4558.0,0.0,1238.9380530973451,989.0590809628009,1835.9375
105253,64507,2024,6,SAUBOLE,2093600.0,896.0,7112.0,0.0,2407.4074074074074,2336.6071428571427,1835.9375
105258,64509,2021,3,SAUGUIS-SAINT-ETIENNE,576980.0,388.0,3153.0,0.0,1388.888888888889,1487.0618556701031,1221.6666666666665
105259,64509,2022,7,SAUGUIS-SAINT-ETIENNE,1154141.88,1208.0,4635.0,0.0,677.0833333333334,955.4154635761588,1221.6666666666665
105260,64509,2023,1,SAUGUIS-SAINT-ETIENNE,81000.0,94.0,0.0,93.0,861.7021276595744,861.7021276595744,1221.6666666666665
105261,64509,2024,4,SAUGUIS-SAINT-ETIENNE,490800.0,393.0,2003.0,0.0,1239.8148148148148,1248.854961832061,1221.6666666666665
105262,64509,2025,1,SAUGUIS-SAINT-ETIENNE,80000.0,104.0,845.0,0.0,769.2307692307693,769.2307692307693,1221.6666666666665
105263,64510,2021,24,SAULT DE NAVAILLES,3561477.0,2369.0,27843.0,0.0,1441.1588411588411,1503.3672435626847,1863.132911392405
105264,64510,2022,19,SAULT DE NAVAILLES,3298113.0,2070.0,21026.0,0.0,1615.3846153846157,1593.291304347826,1863.132911392405
105265,64510,2023,18,SAULT DE NAVAILLES,3685280.05,1819.0,16233.0,0.0,1868.9815352456162,2025.9923309510718,1863.132911392405
105266,64510,2024,20,SAULT DE NAVAILLES,6030400.0,2543.0,46498.0,0.0,2239.5738045738044,2371.37239480928,1863.132911392405
105267,64510,2025,1,SAULT DE NAVAILLES,226000.0,104.0,1490.0,0.0,2173.076923076923,2173.076923076923,1863.132911392405
105268,64511,2021,53,SAUVAGNON,14535265.0,6461.0,47199.0,0.0,2329.763779527559,2249.6927720167155,2574.9166666666665
105269,64511,2022,56,SAUVAGNON,17183626.0,6904.0,47345.0,176.17000000000002,2681.062851303015,2488.9377172653535,2574.9166666666665
105270,64511,2023,38,SAUVAGNON,11620730.0,4478.0,28138.0,251.85999999999999,2607.1428571428573,2595.0714604734258,2574.9166666666665
105271,64511,2024,35,SAUVAGNON,10556755.0,4175.0,37780.0,0.0,2558.333333333333,2528.5640718562872,2574.9166666666665
105272,64511,2025,15,SAUVAGNON,4202242.0,1836.0,13352.0,0.0,2346.153846153846,2288.8028322440086,2574.9166666666665
105277,64513,2021,53,SAUVETERRE DE BEARN,8942307.88,6007.0,35491.0,636.64,1601.353982300885,1488.6478907940736,1717.557251908397
105278,64513,2022,30,SAUVETERRE DE BEARN,6443781.0,3183.0,21331.0,78.0,1920.212765957447,2024.4363807728557,1717.557251908397
105279,64513,2023,47,SAUVETERRE DE BEARN,7104136.0,3960.0,26851.0,0.0,1717.557251908397,1793.9737373737373,1717.557251908397
105280,64513,2024,20,SAUVETERRE DE BEARN,3621100.0,2129.0,10520.0,148.8,1918.9852700491,1700.845467355566,1717.557251908397
105281,64513,2025,9,SAUVETERRE DE BEARN,1013000.0,1012.0,3352.0,0.0,1071.428571428571,1000.9881422924901,1717.557251908397
105285,64515,2021,5,SEDZE MAUBECQ,896000.0,521.0,2939.0,0.0,1855.670103092784,1719.7696737044146,1855.670103092784
105286,64515,2022,6,SEDZE MAUBECQ,1490000.0,860.0,6686.0,0.0,1652.9411764705883,1732.5581395348838,1855.670103092784
105287,64515,2023,1,SEDZE MAUBECQ,155000.0,59.0,0.0,59.67,2627.1186440677966,2627.1186440677966,1855.670103092784
105288,64515,2024,2,SEDZE MAUBECQ,540340.0,254.0,2003.0,0.0,2127.322834645669,2127.3228346456694,1855.670103092784
105289,64516,2021,8,SEDZERE,1576800.0,1048.0,7215.0,0.0,1498.8801791713327,1504.5801526717557,1760.3048780487804
105290,64516,2022,4,SEDZERE,742000.0,446.0,3377.0,0.0,1667.069827447186,1663.6771300448431,1760.3048780487804
105291,64516,2023,9,SEDZERE,2285280.0,1216.0,11573.0,0.0,1760.3048780487804,1879.342105263158,1760.3048780487804
105292,64516,2024,4,SEDZERE,1107885.0,603.0,4353.0,0.0,1869.437888198758,1837.2885572139303,1760.3048780487804
105293,64516,2025,6,SEDZERE,1576100.0,622.0,4790.0,0.0,2524.2718446601943,2533.9228295819935,1760.3048780487804
105294,64517,2021,10,SEMEACQ BLACHON,1881000.0,1389.0,32860.0,0.0,1194.2660550458716,1354.2116630669545,1342.5925925925926
105295,64517,2023,7,SEMEACQ BLACHON,892050.0,661.0,7965.0,0.0,1342.5925925925926,1349.5461422087747,1342.5925925925926
105296,64517,2024,8,SEMEACQ BLACHON,1111400.0,676.0,11224.0,0.0,1455.6426332288402,1644.0828402366865,1342.5925925925926
105297,64518,2021,10,SENDETS,4587858.0,1701.0,8063.0,0.0,2904.458598726115,2697.153439153439,2643.3967817896387
105298,64518,2022,27,SENDETS,9596905.0,3728.0,21861.0,0.0,2392.4050632911394,2574.277092274678,2643.3967817896387
105299,64518,2023,23,SENDETS,8249610.0,2962.0,25063.0,0.0,2925.531914893617,2785.1485482781904,2643.3967817896387
105300,64518,2024,8,SENDETS,2076870.0,892.0,7749.0,0.0,2263.678571428572,2328.329596412556,2643.3967817896387
105301,64518,2025,2,SENDETS,821284.0,252.0,975.0,0.0,3259.063492063492,3259.063492063492,2643.3967817896387
105302,64519,2021,99,SERRES CASTET,31330868.0,12527.0,161175.0,249.18,2500.0,2501.067134988425,2585.5007806895733
105303,64519,2022,53,SERRES CASTET,17105335.78,6815.0,50299.0,408.53,2577.777777777778,2509.953892883346,2585.5007806895733
105304,64519,2023,46,SERRES CASTET,12810795.26,4803.0,35370.0,227.43,2673.820372137405,2667.248648761191,2585.5007806895733
105305,64519,2024,62,SERRES CASTET,20060325.0,7302.0,50921.0,283.95,2607.678014864541,2747.2370583401807,2585.5007806895733
105306,64519,2025,22,SERRES CASTET,7725210.0,2686.0,18162.0,78.75,2735.444934418815,2876.102010424423,2585.5007806895733
105307,64520,2021,23,SERRES MORLAAS,8821260.0,4066.0,23754.0,0.0,2042.857142857143,2169.517953762912,2615.8940397351
105308,64520,2022,3,SERRES MORLAAS,2013300.0,543.0,6001.0,0.0,3899.521531100479,3707.734806629834,2615.8940397351
105309,64520,2023,15,SERRES MORLAAS,6657248.0,2437.0,14601.0,0.0,2694.431818181818,2731.7390233894134,2615.8940397351
105310,64520,2024,12,SERRES MORLAAS,4086880.0,1944.0,11145.0,0.0,2153.598691384951,2102.304526748971,2615.8940397351
105311,64520,2025,6,SERRES MORLAAS,1976400.0,942.0,6548.0,0.0,2440.0,2098.0891719745223,2615.8940397351
105312,64521,2021,13,SERRES SAINTE MARIE,3102800.0,1730.0,12047.0,0.0,2000.0,1793.5260115606936,1900.0
105313,64521,2022,8,SERRES SAINTE MARIE,1936000.0,1244.0,9503.0,0.0,1533.3333333333333,1556.2700964630226,1900.0
105314,64521,2023,3,SERRES SAINTE MARIE,736600.0,367.0,2836.0,0.0,2283.6363636363635,2007.0844686648502,1900.0
105315,64521,2024,10,SERRES SAINTE MARIE,2658610.0,1276.0,11089.0,0.0,2062.5,2083.550156739812,1900.0
105316,64521,2025,3,SERRES SAINTE MARIE,761000.0,449.0,2468.0,0.0,1900.0,1694.8775055679287,1900.0
105317,64522,2021,9,SEVIGNACQ MEYRACQ,1540910.0,1061.0,3735.0,0.0,1413.7931034482758,1452.3185673892553,1468.75
105318,64522,2022,5,SEVIGNACQ MEYRACQ,1589810.0,553.0,2799.0,113.86,1458.1,2874.8824593128393,1468.75
105319,64522,2023,6,SEVIGNACQ MEYRACQ,1644925.0,506.0,4015.0,0.0,2672.87706241033,3250.8399209486165,1468.75
105320,64522,2024,3,SEVIGNACQ MEYRACQ,575000.0,385.0,1465.0,0.0,1468.75,1493.5064935064936,1468.75
105321,64522,2025,2,SEVIGNACQ MEYRACQ,328120.0,136.0,1316.0,0.0,2412.6470588235293,2412.6470588235293,1468.75
105322,64523,2021,13,SEVIGNACQ,2632800.0,1801.0,13848.0,0.0,1515.4639175257732,1461.8545252637423,1870.5640319276686
105323,64523,2022,18,SEVIGNACQ,4170540.0,2330.0,34741.0,0.0,1883.125,1789.931330472103,1870.5640319276686
105324,64523,2023,8,SEVIGNACQ,1836600.0,922.0,9368.0,0.0,1984.155844155844,1991.9739696312365,1870.5640319276686
105325,64523,2024,12,SEVIGNACQ,2497150.0,1359.0,9759.0,0.0,1919.8510760166928,1837.4908020603384,1870.5640319276686
105326,64523,2025,1,SEVIGNACQ,218000.0,91.0,1000.0,0.0,2395.6043956043954,2395.6043956043954,1870.5640319276686
105327,64524,2021,14,SIMACOURBE,2460900.0,1696.0,34994.0,0.0,1449.5442841677152,1451.002358490566,1448.2517482517485
105328,64524,2022,18,SIMACOURBE,2561443.0,1797.0,18095.0,0.0,1779.9075924075923,1425.399554813578,1448.2517482517485
105329,64524,2023,10,SIMACOURBE,1044400.0,1227.0,4341.0,0.0,949.7262319561971,851.1817440912796,1448.2517482517485
105330,64524,2024,9,SIMACOURBE,1668160.0,981.0,8113.0,0.0,1769.6078431372548,1700.4689092762487,1448.2517482517485
105331,64525,2021,16,SIROS,3612190.0,1856.0,9973.0,236.87,2108.6080586080584,1946.2230603448277,2456.673728813559
105332,64525,2022,12,SIROS,3210958.0,1149.0,5680.0,77.99,2590.7200000000003,2794.567449956484,2456.673728813559
105333,64525,2023,4,SIROS,1031450.0,359.0,2103.0,0.0,2939.6634615384614,2873.1197771587745,2456.673728813559
105334,64525,2024,3,SIROS,679900.0,293.0,1909.0,0.0,2532.5,2320.4778156996585,2456.673728813559
105335,64525,2025,3,SIROS,825672.0,301.0,2533.0,0.0,2942.787878787879,2743.0963455149504,2456.673728813559
105336,64526,2021,28,SOUMOULOU,5917858.0,2755.0,15755.0,247.10000000000002,2079.435483870968,2148.042831215971,2213.480209111277
105337,64526,2022,26,SOUMOULOU,6035058.0,2873.0,18601.0,0.0,2413.371042788067,2100.611903933171,2213.480209111277
105338,64526,2023,20,SOUMOULOU,5049489.0,2172.0,15549.0,155.1,2396.117424242424,2324.810773480663,2213.480209111277
105339,64526,2024,19,SOUMOULOU,4513379.0,2077.0,13467.0,67.87,2126.2916666666665,2173.027924891671,2213.480209111277
105340,64526,2025,3,SOUMOULOU,596150.0,294.0,847.0,61.61,1724.1379310344828,2027.7210884353742,2213.480209111277
105341,64527,2021,26,SOURAIDE,9180611.0,2649.0,25048.0,32.64,4000.0,3465.689316723292,4000.0
105342,64527,2022,16,SOURAIDE,6880900.0,2042.0,13052.0,344.56,2947.2789115646256,3369.686581782566,4000.0
105343,64527,2023,31,SOURAIDE,14399960.0,3169.0,45704.0,371.75,4346.385542168675,4544.007573366993,4000.0
105344,64527,2024,6,SOURAIDE,3470000.0,678.0,64928.0,0.0,5500.0,5117.994100294985,4000.0
105345,64527,2025,2,SOURAIDE,1010000.0,366.0,2000.0,0.0,2759.562841530055,2759.562841530055,4000.0
105350,64529,2021,3,SUS,399100.0,350.0,2102.0,0.0,1023.3766233766232,1140.2857142857142,1719.8275862068965
105351,64529,2022,11,SUS,1651800.0,1283.0,9668.0,0.0,1410.0,1287.4512860483242,1719.8275862068965
105352,64529,2023,14,SUS,2505595.0,1449.0,17307.0,0.0,1704.3940155896403,1729.1890959282264,1719.8275862068965
105353,64529,2024,5,SUS,877590.0,494.0,3114.0,0.0,1784.313725490196,1776.497975708502,1719.8275862068965
105354,64529,2025,2,SUS,373000.0,152.0,1410.0,0.0,2439.2361111111113,2453.9473684210525,1719.8275862068965
105355,64530,2021,8,SUSMIOU,2124440.0,1120.0,7796.0,0.0,1898.5507246376808,1896.8214285714287,2067.4157303370785
105356,64530,2022,7,SUSMIOU,1108020.0,498.0,6476.0,0.0,2300.0,2224.9397590361446,2067.4157303370785
105357,64530,2023,7,SUSMIOU,1340468.19,636.0,6600.0,0.0,2250.0,2107.654386792453,2067.4157303370785
105358,64530,2024,3,SUSMIOU,610000.0,400.0,1576.0,0.0,2083.333333333333,1525.0,2067.4157303370785
105361,64533,2021,14,TARDETS-SORHOLUS,1308500.0,1495.0,6666.0,0.0,928.0405405405405,875.2508361204013,1081.081081081081
105362,64533,2022,12,TARDETS-SORHOLUS,1172513.0,1089.0,1476.0,78.0,1094.888366627497,1076.6877869605141,1081.081081081081
105363,64533,2023,6,TARDETS-SORHOLUS,376943.0,569.0,991.0,69.55,483.2016675351746,662.4657293497364,1081.081081081081
105364,64533,2024,13,TARDETS-SORHOLUS,1647830.0,1700.0,6480.0,526.9200000000001,1178.082191780822,969.3117647058823,1081.081081081081
105365,64534,2021,4,TARON SADIRAC VIELLENAVE,982326.0,554.0,11280.0,0.0,1989.3098591549297,1773.1516245487364,1618.75
105366,64534,2022,3,TARON SADIRAC VIELLENAVE,615000.0,430.0,2145.0,0.0,1318.5185185185185,1430.2325581395348,1618.75
105367,64534,2023,2,TARON SADIRAC VIELLENAVE,380000.0,293.0,1470.0,0.0,1381.9948186528497,1296.9283276450512,1618.75
105368,64534,2024,3,TARON SADIRAC VIELLENAVE,607750.0,427.0,4133.0,0.0,1392.2764227642276,1423.3021077283372,1618.75
105369,64534,2025,1,TARON SADIRAC VIELLENAVE,269000.0,137.0,850.0,0.0,1963.5036496350365,1963.5036496350365,1618.75
105370,64535,2021,13,TARSACQ,3191760.0,1868.0,11582.0,0.0,1679.245283018868,1708.6509635974305,2164.0908651755954
105371,64535,2022,8,TARSACQ,2162875.0,1054.0,5407.0,0.0,2137.0238095238096,2052.063567362429,2164.0908651755954
105372,64535,2023,6,TARSACQ,1437350.0,779.0,4752.0,0.0,2212.8684722430044,1845.121951219512,2164.0908651755954
105373,64535,2024,6,TARSACQ,1172500.0,605.0,2858.0,0.0,2098.6486486486483,1938.01652892562,2164.0908651755954
105374,64535,2025,3,TARSACQ,735910.0,344.0,2019.0,0.0,2300.0,2139.2732558139537,2164.0908651755954
105375,64536,2021,17,THEZE,3891420.0,1853.0,28457.0,0.0,2142.8571428571427,2100.0647598488936,2122.2297297297296
105376,64536,2022,19,THEZE,4770360.0,2220.0,13964.0,0.0,2122.2297297297296,2148.810810810811,2122.2297297297296
105377,64536,2023,12,THEZE,2569990.0,1233.0,11096.0,0.0,2017.9732868757258,2084.33901054339,2122.2297297297296
105378,64536,2024,17,THEZE,4055150.0,1804.0,10201.0,0.0,2058.823529411765,2247.8658536585367,2122.2297297297296
105383,64538,2021,27,UHART-CIZE,4744585.0,2613.0,18579.0,242.63,2230.3370786516853,1815.7615767317259,2349.7434343434343
105384,64538,2022,13,UHART-CIZE,2359460.0,1002.0,4118.0,211.91,2483.870967741936,2354.750499001996,2349.7434343434343
105385,64538,2023,20,UHART-CIZE,3341052.8,1430.0,9623.0,288.9,2412.0450216450213,2336.4005594405594,2349.7434343434343
105386,64538,2024,14,UHART-CIZE,1861845.0,815.0,2063.0,264.73,2687.822580645161,2284.472392638037,2349.7434343434343
105387,64538,2025,6,UHART-CIZE,1752546.0,622.0,6016.0,82.53999999999999,3002.2950254175744,2817.5980707395497,2349.7434343434343
105390,64540,2021,68,URCUIT,26270342.0,8362.0,105700.0,604.37,3245.714285714286,3141.6338196603683,3636.3960113960115
105391,64540,2022,59,URCUIT,24637964.08,6735.0,63038.0,323.65,4057.84251968504,3658.1980816629543,3636.3960113960115
105392,64540,2023,38,URCUIT,15780261.0,3725.0,24427.0,563.17,4554.857305936073,4236.311677852349,3636.3960113960115
105393,64540,2024,39,URCUIT,13886334.0,4081.0,33921.0,432.61,3477.8761061946902,3402.6792452830186,3636.3960113960115
105394,64540,2025,26,URCUIT,10385180.22,3079.0,23167.0,199.84,3370.1112412177986,3372.9068593699253,3636.3960113960115
105398,64542,2021,6,URDOS,505500.0,485.0,1443.0,0.0,912.0115394702334,1042.2680412371135,1420.1680672268908
105399,64542,2022,4,URDOS,376890.0,539.0,1571.0,0.0,775.9740259740258,699.239332096475,1420.1680672268908
105400,64542,2023,9,URDOS,1369730.0,670.0,3017.0,64.15,2120.0,2044.3731343283582,1420.1680672268908
105401,64542,2024,13,URDOS,1605855.0,1010.0,27989.0,0.0,1643.835616438356,1589.9554455445545,1420.1680672268908
105402,64542,2025,2,URDOS,182500.0,295.0,755.0,0.0,698.0263157894738,618.6440677966102,1420.1680672268908
105403,64543,2021,4,UREPEL,467000.0,411.0,2820.0,0.0,1111.111111111111,1136.2530413625304,1111.111111111111
105404,64543,2022,5,UREPEL,761500.0,825.0,2147.0,0.0,1566.6666666666667,923.030303030303,1111.111111111111
105405,64543,2023,3,UREPEL,347500.0,340.0,2942.0,0.0,853.3333333333334,1022.0588235294117,1111.111111111111
105406,64543,2024,1,UREPEL,55000.0,48.0,571.0,0.0,1145.8333333333333,1145.8333333333333,1111.111111111111
105407,64545,2021,256,URRUGNE,102653549.22,23561.0,154006.0,7800.56,4015.384119325896,4356.926667798481,4504.6582311625325
105408,64545,2022,163,URRUGNE,77795850.53,17199.0,111605.0,4896.61,4763.01279682557,4523.277546950404,4504.6582311625325
105409,64545,2023,158,URRUGNE,78454636.0,14853.0,100083.0,5333.68,5418.854282536151,5282.073385847977,4504.6582311625325
105410,64545,2024,129,URRUGNE,62345070.6,13577.0,67555.0,3287.02,4370.629370629371,4591.962186049937,4504.6582311625325
105411,64545,2025,54,URRUGNE,25145524.5,5186.0,20641.0,1588.39,4720.952380952381,4848.7320671037405,4504.6582311625325
105412,64546,2021,48,URT,15773747.5,5404.0,33526.0,516.71,2941.9191919191917,2918.902202072539,3483.096590909091
105413,64546,2022,32,URT,11222924.6,3336.0,42997.0,442.09000000000003,3521.7391304347825,3364.1860311750597,3483.096590909091
105414,64546,2023,23,URT,8063750.0,2915.0,16540.0,280.42,3539.823008849557,2766.295025728988,3483.096590909091
105415,64546,2024,22,URT,6880151.4,2082.0,7240.0,633.49,3346.91722972973,3304.5876080691646,3483.096590909091
105416,64546,2025,13,URT,5202657.0,1362.0,9544.0,130.22,3571.428571428572,3819.8656387665196,3483.096590909091
105417,64547,2021,131,USTARITZ,43592709.49,12305.0,54087.0,3148.58,3699.421965317919,3542.6826078829745,4065.5118045845047
105418,64547,2022,103,USTARITZ,40312830.15,9835.0,34910.0,2305.6,4187.5,4098.915114387391,4065.5118045845047
105419,64547,2023,76,USTARITZ,24068817.27,5788.0,21991.0,2736.04,4309.6003911342905,4158.399666551486,4065.5118045845047
105420,64547,2024,77,USTARITZ,25766672.48,6615.0,47486.0,1884.8,4029.8507462686566,3895.188583522298,4065.5118045845047
105421,64547,2025,41,USTARITZ,14664739.7,3491.0,16235.0,1154.23,4363.636363636364,4200.727499283873,4065.5118045845047
105424,64549,2021,15,UZEIN,3126440.0,1574.0,17251.0,0.0,2033.834586466165,1986.302414231258,2126.7567567567567
105425,64549,2022,7,UZEIN,1951990.0,939.0,5663.0,0.0,2178.1767955801106,2078.796592119276,2126.7567567567567
105426,64549,2023,10,UZEIN,2191360.0,1430.0,7018.0,0.0,1446.1538461538462,1532.4195804195804,2126.7567567567567
105427,64549,2024,6,UZEIN,1780635.0,699.0,4274.0,0.0,2575.724954585212,2547.4034334763946,2126.7567567567567
105428,64549,2025,1,UZEIN,325000.0,143.0,105.0,0.0,2272.7272727272725,2272.7272727272725,2126.7567567567567
105429,64550,2021,9,UZOS,2771710.0,1488.0,13770.0,0.0,1909.2,1862.7083333333333,2669.0677966101694
105430,64550,2022,27,UZOS,8669853.0,3186.0,141839.0,0.0,2728.0,2721.2344632768363,2669.0677966101694
105431,64550,2023,10,UZOS,3490360.0,1308.0,38413.0,0.0,2669.0677966101694,2668.4709480122324,2669.0677966101694
105432,64550,2024,7,UZOS,2113328.0,844.0,5736.0,0.0,2662.808080808081,2503.9431279620853,2669.0677966101694
105433,64550,2025,2,UZOS,529550.0,164.0,1344.0,0.0,3302.864741641338,3228.9634146341464,2669.0677966101694
105434,64551,2021,3,VERDETS,390000.0,321.0,1515.0,0.0,1313.8297872340424,1214.9532710280373,1476.8759798432252
105435,64551,2022,9,VERDETS,1623030.0,1178.0,6625.0,0.0,1471.436170212766,1377.7843803056028,1476.8759798432252
105436,64551,2023,7,VERDETS,1597800.0,787.0,8380.0,0.0,2519.191919191919,2030.2414231257942,1476.8759798432252
105437,64551,2024,3,VERDETS,448000.0,354.0,1135.0,0.0,1161.5384615384614,1265.5367231638418,1476.8759798432252
105438,64551,2025,2,VERDETS,513500.0,338.0,1485.0,0.0,1498.25543120474,1519.2307692307693,1476.8759798432252
105444,64555,2021,3,VIELLENAVE DE NAVARRENX,874760.0,405.0,6350.0,0.0,3101.8548387096776,2159.901234567901,2175.927419354839
105445,64555,2022,2,VIELLENAVE DE NAVARRENX,300000.0,263.0,480.0,0.0,1144.4070550011604,1140.6844106463877,2175.927419354839
105446,64555,2023,5,VIELLENAVE DE NAVARRENX,1476000.0,400.0,8356.0,0.0,4287.5,3690.0,2175.927419354839
105447,64555,2024,2,VIELLENAVE DE NAVARRENX,200000.0,220.0,1370.0,0.0,909.0909090909092,909.0909090909091,2175.927419354839
105448,64556,2021,13,VIELLESEGURE,2378110.0,1291.0,9069.0,0.0,1822.2222222222224,1842.0681642137877,1822.2222222222224
105449,64556,2022,3,VIELLESEGURE,877400.0,502.0,2452.0,0.0,1948.447204968944,1747.8087649402391,1822.2222222222224
105450,64556,2023,3,VIELLESEGURE,635680.0,299.0,3680.0,0.0,2429.3478260869565,2126.0200668896323,1822.2222222222224
105451,64556,2024,5,VIELLESEGURE,850740.0,516.0,3337.0,55.75,1500.0,1648.7209302325582,1822.2222222222224
105452,64556,2025,3,VIELLESEGURE,470000.0,408.0,3315.0,0.0,1176.470588235294,1151.9607843137255,1822.2222222222224
105453,64557,2021,4,VIGNES,670400.0,356.0,3491.0,0.0,1865.1262626262628,1883.1460674157304,1796.9208750000005
105454,64557,2022,5,VIGNES,771900.0,523.0,3454.0,0.0,1319.4444444444443,1475.9082217973232,1796.9208750000005
105455,64557,2023,4,VIGNES,844900.0,433.0,4635.0,0.0,1830.909090909091,1951.270207852194,1796.9208750000005
105456,64557,2024,5,VIGNES,1283014.6800000002,705.0,3498.0,0.0,1796.9208750000005,1819.8789787234045,1796.9208750000005
105457,64557,2025,6,VIGNES,1196100.0,745.0,5802.0,0.0,1751.0874667501175,1605.503355704698,1796.9208750000005
105458,64558,2021,51,VILLEFRANQUE,22982572.0,6527.0,44897.0,578.99,3653.846153846154,3521.1539757928604,4053.125
105459,64558,2022,36,VILLEFRANQUE,21462640.0,5311.0,41110.0,220.23,4188.311688311688,4041.167388439089,4053.125
105460,64558,2023,30,VILLEFRANQUE,17505961.9,3855.0,51569.0,274.45000000000005,4010.1410934744267,4541.105551232165,4053.125
105461,64558,2024,37,VILLEFRANQUE,20587656.0,4607.0,41897.0,343.12,4397.63779527559,4468.777078359019,4053.125
105462,64558,2025,9,VILLEFRANQUE,4743525.0,984.0,9857.0,124.8,4620.0,4820.655487804878,4053.125
105463,64559,2021,7,VIODOS-ABENSE-DE-BAS,1061600.0,700.0,7551.0,0.0,1298.611111111111,1516.5714285714287,1619.72365624051
105464,64559,2022,9,VIODOS-ABENSE-DE-BAS,1220200.0,819.0,5831.0,0.0,1395.3488372093022,1489.8656898656898,1619.72365624051
105465,64559,2023,12,VIODOS-ABENSE-DE-BAS,2345064.0,1208.0,9560.0,0.0,1713.2323434991977,1941.2781456953642,1619.72365624051
105466,64559,2024,13,VIODOS-ABENSE-DE-BAS,2481900.0,1422.0,9730.0,0.0,1554.054054054054,1745.3586497890296,1619.72365624051
105467,64559,2025,1,VIODOS-ABENSE-DE-BAS,90000.0,91.0,1375.0,0.0,989.010989010989,989.010989010989,1619.72365624051
105471,65001,2021,7,ADAST,1293700.0,644.0,5145.0,32.91,2128.712871287129,2008.8509316770187,2568.75
105472,65001,2022,7,ADAST,2151950.0,832.0,5860.0,0.0,2848.8372093023254,2586.4783653846152,2568.75
105473,65001,2023,6,ADAST,1479500.0,537.0,3149.0,0.0,3042.792792792793,2755.12104283054,2568.75
105474,65001,2024,1,ADAST,334750.0,77.0,250.0,0.0,4347.402597402597,4347.402597402597,2568.75
105475,65001,2025,2,ADAST,411000.0,190.0,986.0,0.0,2031.8181818181818,2163.157894736842,2568.75
105476,65002,2021,16,ADE,2615300.0,1362.0,14831.0,0.0,1839.9956534337873,1920.1908957415565,1843.5171238306643
